yoe,salary
1.1,38974.14
1.1,39704.74
1.1,39062.01
1.0,39087.68
1.2,39549.08
1.0,39414.43
1.2,39077.22
1.2,39520.43
1.2,38995.84
1.2,39053.64
1.0,38857.5
1.1,39493.47
1.1,39394.68
1.2,39236.24
1.1,39247.61
1.1,39432.07
1.0,39148.0
1.1,39344.44
1.1,39111.17
1.0,39204.39
1.0,39213.85
1.1,39761.71
1.2,39302.14
1.1,39726.2
1.0,39627.8
1.1,39199.05
1.1,39841.86
1.1,39613.77
1.1,39788.58
1.1,39807.06
1.1,39692.19
1.1,38962.01
1.0,39619.38
1.1,39485.6
1.0,39286.38
1.0,38854.72
1.1,39053.92
1.0,39351.72
1.1,39669.22
1.1,39774.03
1.0,39371.11
1.1,39318.09
1.1,39578.96
1.1,39630.53
1.1,38970.95
1.2,39199.3
1.0,39523.04
1.1,39437.62
1.1,39448.2
1.1,39455.96
1.2,39025.18
1.1,39781.83
1.1,39442.82
1.2,39413.64
1.1,39762.39
1.1,39505.97
1.1,39796.48
1.1,39604.94
1.0,39228.43
1.2,39114.5
1.0,38916.62
1.1,39216.58
1.2,38973.48
1.2,39053.84
1.1,39024.18
1.1,39470.84
1.2,39318.7
1.0,39459.49
1.1,39702.46
1.1,39818.57
1.1,39426.71
1.1,39636.58
1.1,39494.71
1.1,38861.67
1.1,39561.76
1.1,39782.45
1.1,39097.5
1.2,39483.22
1.1,39478.66
1.0,39491.33
1.2,39091.93
1.1,39607.84
1.1,38953.29
1.1,39064.4
1.0,39305.33
1.2,39631.41
1.1,39624.92
1.1,39515.77
1.2,39329.01
1.1,39029.02
1.0,38905.66
1.0,39620.78
1.2,39207.26
1.2,39394.62
1.1,38916.13
1.0,39535.09
1.2,39634.71
1.2,39811.24
1.1,39547.62
1.1,39827.07
1.1,39769.12
1.1,38932.03
1.0,39732.13
1.0,39427.14
1.2,39797.71
1.1,38903.07
1.1,39043.66
1.0,39227.16
1.1,39681.04
1.2,39477.42
1.1,39287.84
1.0,39631.26
1.0,38937.46
1.2,39671.19
1.2,39707.7
1.1,39112.29
1.1,39290.91
1.2,39752.21
1.1,39294.11
1.2,39639.66
1.2,39804.04
1.1,39017.0
1.1,39004.06
1.0,39494.55
1.1,39214.48
1.2,39620.3
1.1,38956.49
1.0,39321.09
1.1,39525.68
1.0,39416.36
1.1,39568.18
1.2,39813.49
1.2,39113.35
1.0,39190.97
1.1,38998.05
1.1,39125.28
1.0,39594.31
1.1,39729.32
1.1,38853.51
1.2,39071.8
1.2,39052.55
1.0,38899.91
1.1,39103.63
1.2,39120.88
1.0,39337.4
1.1,39139.19
1.2,39116.32
1.2,39802.31
1.2,39618.48
1.2,39774.27
1.1,39474.34
1.1,39027.86
1.0,39628.56
1.0,39281.55
1.0,39207.73
1.1,38959.3
1.1,39005.25
1.1,39210.43
1.1,39510.86
1.2,39395.93
1.0,39342.75
1.1,39570.18
1.2,39237.39
1.1,39630.78
1.1,39680.69
1.0,38967.39
1.0,39065.84
1.1,39426.07
1.1,39229.51
1.1,39370.41
1.2,39752.2
1.1,39288.02
1.1,38947.28
1.0,38938.53
1.1,39580.58
1.2,39837.81
1.2,39356.47
1.1,39431.5
1.0,39539.25
1.0,39772.6
1.1,39771.6
1.1,39780.74
1.0,39329.34
1.2,39459.53
1.1,39801.31
1.0,38982.05
1.1,39222.78
1.0,39478.36
1.1,38935.73
1.0,38925.68
1.1,39792.0
1.2,39076.66
1.0,39493.93
1.0,39561.64
1.0,39659.86
1.1,39416.42
1.0,39052.21
1.2,39646.18
1.1,38882.45
1.1,39790.82
1.2,39278.16
1.1,39079.75
1.1,39746.77
1.0,39661.17
1.0,39570.0
1.1,38909.17
1.0,39485.17
1.1,39292.99
1.2,38850.17
1.0,39360.17
1.0,38954.24
1.1,39693.82
1.1,39217.24
1.0,38979.33
1.0,39038.24
1.2,39482.71
1.0,39204.36
1.1,39788.97
1.2,39484.17
1.2,39122.05
1.1,39279.58
1.1,39673.39
1.2,39129.59
1.1,39817.38
1.2,39651.68
1.1,39782.92
1.0,39755.78
1.2,38937.96
1.0,39143.52
1.2,38905.87
1.2,39144.21
1.1,38889.19
1.0,39522.15
1.1,39082.17
1.1,39770.4
1.0,38859.07
1.2,39701.21
1.1,39646.58
1.0,39800.49
1.0,39704.28
1.2,39379.53
1.1,38936.82
1.2,39206.94
1.2,39722.33
1.1,39026.6
1.1,38926.22
1.0,39474.6
1.0,39071.19
1.2,38941.48
1.2,38844.36
1.0,39473.16
1.0,39297.84
1.0,39528.1
1.0,39549.08
1.0,39266.94
1.1,39707.68
1.1,39182.38
1.1,39269.0
1.1,39067.65
1.1,39210.92
1.2,39397.12
1.1,38960.04
1.1,39024.42
1.1,39337.44
1.2,39278.39
1.0,39671.16
1.0,38961.19
1.1,39271.07
1.2,39035.93
1.2,39316.81
1.1,39494.86
1.0,39818.21
1.1,39542.97
1.2,38972.13
1.0,39388.55
1.1,39630.82
1.1,38921.98
1.1,39302.89
1.2,39030.93
1.2,39521.19
1.1,39041.8
1.1,39753.26
1.1,38982.66
1.1,39284.91
1.2,39302.41
1.0,38848.58
1.2,39760.31
1.2,38878.5
1.1,39055.45
1.1,39718.13
1.0,39230.77
1.1,39539.17
1.2,39473.83
1.1,39512.9
1.1,39013.49
1.1,39333.9
1.1,39280.28
1.1,39561.11
1.0,39198.62
1.1,39155.25
1.2,39143.08
1.0,39023.05
1.1,39078.1
1.1,39705.1
1.1,39366.38
1.2,39097.9
1.1,39230.18
1.2,39413.15
1.2,39047.67
1.0,39222.73
1.1,39358.89
1.2,39115.72
1.1,39562.33
1.0,39356.88
1.0,39789.33
1.2,38937.19
1.1,39640.26
1.2,39613.83
1.1,39055.66
1.1,39060.18
1.2,39523.79
1.2,38856.37
1.0,38911.94
1.0,39529.79
1.1,39560.51
1.0,39600.16
1.1,39439.02
1.1,39726.58
1.1,39167.92
1.0,39535.0
1.0,39532.08
1.1,39527.68
1.1,39326.2
1.1,39704.82
1.0,39768.87
1.2,39190.49
1.1,39442.04
1.1,38901.51
1.0,38869.78
1.0,39376.04
1.1,39778.7
1.0,38918.83
1.2,39133.88
1.1,39133.72
1.2,39501.89
1.1,39739.24
1.2,39046.58
1.1,39022.79
1.1,39273.52
1.1,39638.01
1.0,39697.64
1.1,39001.62
1.2,39749.54
1.2,39680.37
1.1,39198.99
1.1,38922.67
1.1,39274.63
1.1,39470.95
1.0,39376.47
1.2,39100.46
1.2,39839.45
1.2,39214.23
1.1,39197.77
1.0,39092.33
1.1,39377.08
1.1,39047.66
1.0,39084.68
1.1,39042.92
1.1,39224.96
1.1,39830.85
1.1,39726.11
1.1,39138.51
1.1,39469.98
1.2,39207.32
1.1,39050.16
1.1,39335.44
1.2,39711.12
1.0,39027.92
1.1,39738.26
1.1,39458.92
1.2,38974.8
1.0,39242.86
1.1,39746.83
1.0,38946.3
1.2,39801.21
1.1,39231.38
1.0,39114.13
1.0,39667.55
1.2,39661.82
1.1,39399.42
1.1,39079.65
1.1,39826.42
1.1,39433.65
1.0,38995.77
1.0,39793.85
1.1,39242.36
1.1,39472.35
1.2,38890.57
1.1,38967.22
1.2,39217.58
1.0,38990.93
1.2,39549.98
1.1,39352.89
1.2,39793.21
1.0,39517.94
1.1,38961.91
1.1,39533.14
1.2,38926.98
1.1,39576.29
1.1,39082.73
1.1,39202.32
1.1,39533.41
1.1,39736.87
1.2,38934.85
1.1,39010.09
1.1,38986.29
1.2,39799.89
1.1,39242.08
1.1,39476.25
1.0,39263.85
1.0,39501.63
1.1,38898.49
1.1,38849.91
1.1,39798.54
1.1,38961.89
1.1,39317.63
1.2,39537.7
1.1,38882.94
1.1,39524.03
1.1,39055.85
1.1,38922.46
1.1,39248.72
1.1,39126.98
1.2,39506.1
1.0,38965.82
1.0,38985.62
1.1,39321.3
1.1,39825.33
1.2,39340.52
1.0,39783.71
1.2,39839.46
1.1,39235.81
1.0,38883.26
1.1,39080.7
1.1,39034.06
1.1,38877.67
1.2,39189.05
1.0,39660.47
1.0,39708.08
1.0,38944.96
1.1,39834.46
1.2,39544.57
1.1,39454.95
1.2,39261.84
1.0,39798.88
1.0,39391.21
1.1,39800.84
1.1,39617.79
1.2,39455.71
1.0,39465.12
1.1,39707.57
1.1,39466.54
1.1,38964.33
1.1,39682.14
1.0,39168.79
1.1,39763.85
1.1,39084.87
1.1,38867.45
1.1,39403.97
1.0,39010.17
1.0,39271.27
1.0,39371.02
1.2,39358.1
1.1,39241.28
1.2,39161.21
1.2,39827.57
1.1,38948.12
1.1,38902.19
1.1,39358.7
1.1,39292.24
1.0,39136.28
1.0,39448.85
1.1,39780.34
1.0,39571.43
1.2,39337.12
1.0,39080.55
1.0,39089.17
1.0,39465.67
1.1,38908.52
1.2,39438.92
1.1,39286.96
1.0,39795.23
1.0,39048.24
1.1,39776.51
1.1,39444.49
1.1,39543.65
1.1,39663.85
1.1,39741.39
1.1,39807.47
1.1,39360.65
1.2,39408.93
1.0,38876.59
1.1,39158.54
1.0,39811.69
1.1,39235.42
1.2,39310.7
1.0,39691.63
1.1,39517.12
1.1,39772.93
1.1,39277.85
1.1,39645.08
1.0,38984.07
1.2,39734.5
1.2,38951.43
1.1,38850.93
1.0,39092.6
1.0,39032.33
1.2,39088.92
1.0,39195.98
1.2,39549.01
1.2,38906.94
1.1,39545.38
1.1,38940.4
1.1,39029.17
1.1,39382.95
1.1,39428.57
1.0,39498.71
1.2,39572.63
1.1,39559.39
1.1,39000.49
1.2,39669.46
1.1,39058.7
1.0,38996.53
1.1,39200.95
1.1,39510.52
1.1,39097.19
1.0,39324.16
1.1,39326.24
1.2,39077.58
1.0,39447.81
1.1,39249.5
1.2,39140.8
1.0,39699.06
1.1,39424.07
1.1,39727.95
1.2,38995.5
1.0,39435.75
1.1,39081.47
1.1,39750.36
1.2,39665.78
1.1,38996.6
1.1,39721.21
1.2,38928.3
1.2,39431.86
1.2,39264.13
1.2,38932.22
1.2,38929.28
1.1,39529.6
1.1,39352.6
1.1,38883.8
1.2,38910.41
1.1,39264.2
1.1,39105.88
1.1,39479.46
1.0,39169.42
1.1,39680.92
1.1,39633.45
1.2,39498.5
1.0,39636.68
1.2,39552.15
1.1,39024.96
1.0,39693.19
1.2,39528.18
1.1,38849.12
1.1,39696.4
1.0,39715.98
1.1,39427.8
1.2,39274.12
1.2,39774.35
1.0,39449.63
1.2,39469.0
1.1,38992.72
1.1,39044.71
1.0,39608.25
1.2,39588.09
1.0,39098.96
1.1,39295.88
1.0,39366.71
1.1,39786.01
1.0,38943.91
1.1,39059.01
1.1,39381.51
1.2,39267.63
1.2,39565.66
1.2,39735.59
1.0,39243.74
1.2,39528.93
1.2,38883.01
1.1,39547.9
1.1,39392.73
1.1,38869.71
1.1,38952.27
1.1,39753.97
1.1,39615.9
1.1,39494.55
1.1,39578.7
1.2,39645.61
1.0,39387.31
1.0,39610.68
1.1,39617.22
1.1,39143.22
1.2,39748.81
1.1,39831.47
1.2,39794.07
1.1,39378.67
1.2,39104.94
1.2,39562.95
1.2,39198.48
1.1,39442.05
1.2,39329.28
1.1,39757.67
1.0,38976.01
1.2,39516.65
1.1,39770.01
1.1,39627.1
1.0,39263.71
1.1,39248.3
1.1,38859.13
1.0,39799.98
1.2,39325.36
1.2,38959.43
1.1,39764.97
1.1,39647.51
1.1,39277.41
1.1,39258.78
1.2,39754.59
1.1,38918.92
1.2,39305.12
1.2,38980.81
1.1,39032.17
1.0,39564.99
1.1,39179.02
1.2,39048.33
1.1,39360.71
1.1,39042.92
1.1,38983.95
1.0,38957.97
1.1,39226.65
1.1,39698.97
1.2,39129.98
1.1,39035.38
1.1,39806.67
1.1,38928.16
1.1,39534.08
1.1,38926.33
1.1,39174.69
1.2,39692.27
1.1,39733.69
1.1,39725.16
1.1,39082.23
1.1,38938.36
1.2,39163.65
1.1,38913.66
1.2,39637.09
1.2,39445.66
1.1,39668.72
1.1,39158.28
1.1,39502.89
1.0,39154.39
1.2,39798.53
1.0,38994.76
1.2,39506.56
1.1,39595.73
1.1,39058.88
1.0,39656.06
1.2,39814.28
1.1,39774.56
1.1,39267.82
1.0,39417.82
1.1,38957.53
1.1,38846.25
1.1,38981.08
1.1,39421.81
1.1,39440.16
1.2,39442.62
1.2,39169.85
1.0,39422.28
1.0,39605.62
1.2,38880.67
1.1,39523.9
1.0,38901.93
1.2,38936.0
1.1,39443.74
1.1,39123.23
1.2,39548.14
1.2,38969.32
1.1,39176.51
1.2,39740.89
1.2,39172.56
1.1,39169.67
1.1,39271.64
1.1,38942.59
1.1,39626.77
1.2,38949.0
1.2,38897.19
1.0,39661.49
1.1,38907.4
1.2,39394.27
1.1,38884.6
1.2,39566.31
1.2,39423.3
1.1,39760.57
1.1,39646.45
1.0,39479.74
1.2,39260.85
1.1,39466.25
1.1,39145.34
1.0,39682.14
1.1,39531.37
1.2,39094.81
1.0,38892.32
1.2,39530.02
1.2,39613.61
1.2,39319.28
1.0,38983.55
1.1,38856.94
1.1,39612.77
1.2,39592.34
1.2,38927.44
1.2,38895.3
1.1,38911.38
1.0,39210.5
1.2,39123.51
1.1,39798.33
1.2,39373.64
1.1,39180.52
1.1,39738.65
1.0,39256.39
1.1,39048.7
1.1,39376.0
1.1,39323.13
1.1,39170.84
1.0,39793.87
1.2,39175.28
1.0,39344.8
1.0,39413.02
1.0,39734.76
1.0,39821.16
1.1,39432.46
1.1,39417.1
1.0,39772.04
1.0,39767.94
1.0,39518.16
1.2,39665.68
1.2,39327.26
1.1,38867.99
1.1,39314.95
1.0,39493.9
1.0,39035.94
1.1,39401.74
1.1,39346.72
1.0,39741.4
1.1,38957.33
1.2,39005.77
1.1,39542.33
1.2,39711.63
1.2,39249.7
1.0,39230.47
1.1,39045.13
1.1,39256.56
1.2,39161.59
1.2,39316.99
1.0,39420.15
1.2,39820.95
1.1,38986.83
1.2,39040.99
1.1,38904.51
1.2,39622.84
1.2,38959.92
1.1,39165.54
1.1,38903.94
1.0,39021.37
1.0,39828.94
1.2,39223.81
1.0,39547.69
1.2,39319.06
1.0,39253.7
1.2,39722.7
1.2,39000.25
1.0,39621.44
1.1,39108.76
1.1,39024.68
1.2,39742.96
1.0,39304.45
1.0,38880.55
1.1,39657.26
1.0,39196.03
1.1,39137.16
1.1,39833.91
1.2,39262.23
1.0,39624.05
1.1,39383.9
1.0,39128.31
1.0,39045.33
1.0,39841.91
1.1,39763.02
1.1,39460.36
1.1,39335.63
1.2,39088.27
1.2,38851.7
1.0,39148.81
1.1,39008.73
1.1,39833.58
1.2,39425.69
1.2,39472.11
1.2,39078.48
1.0,38921.75
1.1,39460.02
1.2,39265.4
1.0,39787.68
1.1,39659.92
1.2,39093.88
1.1,39366.68
1.1,39681.08
1.1,39368.81
1.2,39830.73
1.2,39729.41
1.2,39247.95
1.2,39358.35
1.0,39802.54
1.0,38916.06
1.1,39186.89
1.0,39258.02
1.0,39103.86
1.0,39463.54
1.1,39529.5
1.0,39005.29
1.1,38989.4
1.1,39091.29
1.1,39349.8
1.1,39682.51
1.1,38942.2
1.1,39312.73
1.1,39053.71
1.0,39100.16
1.1,39809.51
1.2,39508.04
1.1,39669.03
1.0,39336.15
1.0,39695.65
1.1,39583.31
1.2,39776.02
1.1,39313.13
1.1,39704.39
1.0,39311.14
1.0,39462.37
1.1,39555.36
1.2,39693.55
1.1,39173.31
1.1,39251.21
1.2,39257.59
1.1,39142.48
1.0,39832.4
1.2,39671.08
1.1,39469.18
1.1,39196.38
1.0,39276.03
1.0,39005.11
1.2,39224.77
1.1,39659.07
1.1,39793.73
1.1,38981.94
1.2,38889.75
1.2,39547.29
1.2,39101.32
1.1,39491.93
1.1,39620.33
1.1,39839.78
1.1,39377.59
1.1,39709.94
1.0,39269.89
1.1,39369.92
1.2,39390.06
1.2,39214.64
1.1,39502.79
1.0,39622.17
1.1,39244.9
1.0,39281.16
1.1,38946.93
1.2,39064.95
1.1,39058.21
1.1,39428.4
1.1,39107.46
1.1,39353.6
1.1,39836.81
1.1,39204.11
1.1,39832.95
1.0,39502.41
1.2,39163.95
1.0,39612.94
1.1,39435.34
1.0,39836.37
1.0,39784.04
1.0,39067.22
1.1,39247.53
1.1,38860.99
1.0,38907.23
1.2,38879.34
1.1,38971.41
1.2,39751.57
1.2,39047.3
1.1,39272.76
1.1,38861.48
1.1,38871.92
1.0,39607.32
1.2,39834.17
1.2,39476.03
1.1,39655.68
1.0,39787.63
1.2,39279.54
1.2,39249.12
1.2,39035.14
1.2,39589.98
1.1,38958.15
1.2,39060.06
1.0,39181.52
1.1,39064.3
1.1,39410.5
1.2,39269.66
1.2,38890.63
1.2,39266.4
1.1,39358.47
1.1,39312.22
1.2,39544.24
1.2,39658.56
1.1,38982.78
1.0,39205.02
1.0,38909.32
1.2,38881.11
1.1,38893.28
1.2,39316.27
1.2,39307.31
1.0,39303.69
1.1,39533.25
1.1,39583.3
1.1,39301.43
1.1,39685.08
1.2,38962.31
1.0,39708.05
1.0,38952.26
1.1,39215.96
1.1,39130.89
1.2,39743.42
1.0,39640.92
1.2,39375.94
1.0,39565.57
1.2,39184.31
1.1,39466.6
1.1,39445.72
1.1,39486.53
1.2,39359.6
1.2,39296.86
1.2,39648.7
1.1,39685.57
1.2,39387.51
1.2,38944.31
1.2,39586.05
1.1,39294.49
1.0,39705.42
1.1,39264.07
1.0,39681.48
1.1,39208.4
1.2,38954.8
1.0,39193.02
1.0,39044.15
1.0,38961.5
1.1,39700.41
1.1,39106.32
1.1,39538.77
1.1,39693.29
1.2,38990.35
1.1,39260.84
1.1,39235.52
1.2,38998.88
1.0,39045.83
1.2,39278.96
1.1,39474.27
1.1,39097.37
1.2,38971.84
1.0,39085.48
1.1,39538.54
1.1,39210.55
1.2,39293.96
1.0,39168.09
1.1,39821.27
1.1,39116.52
1.1,39505.64
1.1,39409.7
1.1,39024.51
1.0,39242.96
1.1,39064.96
1.1,39658.75
1.1,39600.48
1.1,39569.28
1.2,39082.9
1.1,38907.52
1.1,39803.18
1.1,39403.77
1.2,39744.95
1.1,39371.74
1.2,39374.52
1.0,39247.03
1.1,39463.44
1.0,39259.77
1.1,39611.02
1.0,39377.19
1.1,39562.4
1.0,39594.6
1.0,38902.44
1.1,39664.6
1.1,38933.36
1.2,39015.75
1.1,39338.48
1.1,38888.87
1.1,39148.43
1.1,39154.35
1.1,39155.35
1.0,39819.29
1.0,38919.57
1.1,39083.65
1.0,39100.01
1.0,39614.95
1.0,39412.1
1.2,39292.64
1.2,39803.13
1.0,39226.74
1.1,39329.23
1.2,39391.27
1.2,39538.95
1.1,39314.58
1.1,38879.02
1.0,39156.26
1.2,38958.73
1.1,39756.58
1.2,39366.84
1.2,39607.13
1.2,39398.68
1.2,39293.34
1.0,39532.57
1.1,39084.49
1.2,39515.34
1.1,38863.74
1.1,39278.5
1.0,39399.45
1.2,39170.01
1.1,39831.37
1.1,39468.55
1.2,39516.06
1.1,39226.61
1.0,39695.51
1.2,39332.87
1.1,39626.73
1.1,39733.61
1.1,38847.52
1.1,39127.88
1.1,39269.44
1.0,39641.01
1.0,39094.05
1.1,39760.63
1.0,39605.3
1.2,39344.92
1.0,39319.02
1.2,39836.44
1.2,39725.78
1.1,39698.1
1.1,39542.71
1.1,39685.97
1.1,39479.03
1.0,38845.72
1.1,39507.35
1.2,39759.74
1.0,39042.71
1.1,39827.33
1.2,39492.01
1.1,39328.56
1.0,39035.32
1.1,39303.87
1.2,39188.09
1.0,39187.79
1.2,39145.13
1.1,39229.93
1.0,39781.84
1.1,39214.42
1.2,39551.69
1.1,39572.49
1.1,39139.84
1.2,39460.82
1.1,39144.29
1.1,39426.62
1.1,39059.02
1.1,39355.32
1.1,39629.82
1.0,38935.25
1.1,39276.78
1.1,38857.16
1.2,39828.63
1.0,39800.39
1.1,39253.9
1.0,39487.44
1.1,39521.44
1.2,39766.7
1.0,38948.12
1.2,39262.26
1.2,39681.44
1.1,39823.31
1.1,39390.93
1.1,39547.43
1.1,38932.36
1.1,39266.56
1.0,39785.06
1.1,38961.63
1.1,39044.03
1.1,38991.87
1.1,39676.51
1.1,39281.4
1.1,39015.73
1.2,39276.05
1.0,38846.96
1.1,39330.4
1.0,39447.42
1.2,39073.16
1.1,38891.18
1.1,39027.01
1.0,39313.79
1.1,39761.49
1.1,39449.78
1.1,39552.73
1.2,39373.34
1.1,38870.66
1.0,39431.38
1.1,39039.28
1.1,38949.98
1.1,39562.36
1.1,39295.31
1.1,39229.63
1.0,39597.82
1.0,39122.41
1.0,39325.39
1.1,39556.65
1.0,39171.28
1.1,38903.3
1.1,39779.37
1.0,38986.09
1.2,39256.79
1.2,39840.53
1.1,39463.09
1.2,39039.98
1.1,39265.87
1.1,39476.28
1.1,39192.04
1.0,39622.34
1.0,38897.16
1.1,39312.34
1.0,38942.44
1.0,39013.15
1.2,39036.07
1.2,39712.34
1.2,39804.05
1.1,39252.14
1.0,38890.0
1.1,39266.74
1.1,39150.12
1.1,39170.46
1.1,39621.78
1.1,39829.48
1.1,39322.92
1.2,39416.23
1.1,39809.71
1.0,39600.39
1.1,39002.82
1.2,39279.2
1.1,39015.95
1.2,39582.3
1.1,39105.89
1.1,39571.69
1.1,39816.92
1.1,39410.79
1.1,38929.31
1.2,39448.51
1.0,39039.34
1.1,39225.91
1.2,39226.41
1.1,39646.85
1.1,38916.18
1.1,39049.46
1.1,39821.25
1.0,39371.91
1.2,39520.69
1.1,39839.79
1.2,39834.67
1.1,39092.51
1.1,39423.06
1.0,38846.64
1.0,39168.37
1.1,39356.12
1.1,39201.0
1.1,39649.93
1.2,39489.54
1.0,39153.41
1.0,39702.15
1.0,39605.61
1.0,39600.41
1.0,39577.06
1.2,38847.12
1.0,39586.29
1.0,39338.72
1.1,39380.46
1.1,39255.43
1.1,39264.03
1.0,38949.37
1.1,39385.45
1.2,39559.05
1.2,39692.65
1.1,39537.16
1.1,38912.44
1.2,39160.04
1.0,38855.61
1.0,39511.27
1.1,39839.29
1.2,39464.94
1.1,39050.31
1.2,39497.44
1.0,39498.59
1.2,39533.29
1.2,39581.66
1.1,39213.89
1.2,39555.0
1.2,39719.71
1.1,39434.08
1.1,39780.01
1.2,39434.21
1.2,39587.5
1.1,39295.71
1.2,39222.38
1.0,39380.34
1.2,38951.49
1.2,39167.59
1.0,39589.6
1.0,39413.61
1.1,39149.55
1.0,39274.17
1.1,39463.73
1.1,39111.35
1.2,39029.75
1.1,39250.14
1.1,39024.84
1.0,39420.99
1.0,38933.02
1.1,39505.19
1.2,39773.62
1.2,39281.58
1.1,39512.03
1.1,38973.27
1.0,39030.48
1.2,38892.79
1.1,39562.59
1.2,39203.55
1.0,39649.36
1.1,39477.64
1.1,39486.43
1.1,39044.3
1.0,38934.85
1.2,39208.43
1.0,39428.52
1.1,38955.62
1.2,39456.75
1.2,39819.04
1.1,39225.67
1.0,39580.15
1.0,39366.29
1.0,39160.72
1.0,39279.12
1.1,39452.08
1.1,39277.46
1.1,38895.2
1.2,38892.54
1.1,39474.31
1.1,39110.95
1.0,39788.64
1.0,39490.69
1.1,39267.96
1.0,38896.61
1.2,39135.42
1.0,39356.66
1.2,38922.52
1.1,39609.81
1.2,39701.4
1.1,39239.4
1.0,39140.19
1.2,39043.79
1.1,39792.48
1.0,39433.11
1.2,39770.74
1.2,38868.8
1.1,39004.32
1.1,39295.66
1.1,39552.25
1.0,39652.65
1.0,39147.57
1.2,39681.95
1.0,39668.58
1.1,39835.67
1.0,39535.28
1.2,39504.19
1.1,39626.6
1.0,39149.67
1.1,39646.18
1.2,39556.51
1.1,38966.07
1.1,39416.03
1.0,39814.05
1.0,38980.86
1.2,39540.33
1.0,39705.71
1.1,38854.04
1.2,39738.42
1.1,38945.77
1.1,39202.49
1.1,39207.71
1.0,39647.5
1.1,39765.74
1.0,38876.27
1.0,39244.93
1.0,39165.51
1.2,39067.92
1.0,38992.69
1.1,39628.84
1.1,39228.83
1.2,39496.6
1.0,38977.49
1.1,39042.42
1.1,39658.07
1.1,39196.53
1.2,39477.84
1.0,39385.45
1.1,39645.44
1.1,39444.89
1.0,39322.4
1.1,39377.86
1.0,39131.32
1.1,38900.15
1.1,38910.52
1.0,39214.86
1.0,38851.9
1.2,39624.21
1.1,39178.21
1.2,39656.41
1.0,39807.98
1.1,39670.59
1.1,39158.99
1.0,39601.1
1.1,39565.16
1.2,38997.56
1.1,39069.88
1.1,39324.48
1.1,39172.43
1.0,39694.41
1.1,39332.59
1.2,39290.45
1.1,39246.35
1.1,39059.56
1.2,39311.71
1.0,39397.43
1.2,39402.32
1.0,39113.95
1.0,39188.24
1.1,39190.12
1.1,39769.61
1.2,39336.98
1.0,39238.49
1.1,38923.86
1.2,39403.67
1.2,39592.08
1.2,39758.73
1.1,39294.62
1.2,39208.02
1.1,39338.82
1.1,39552.36
1.2,39690.81
1.0,39597.76
1.1,39835.46
1.0,39678.66
1.1,39678.2
1.0,39230.32
1.1,39714.09
1.1,39682.46
1.0,38853.69
1.1,39369.94
1.0,39774.23
1.1,38843.43
1.2,39304.63
1.1,39143.57
1.0,39468.78
1.0,38876.58
1.0,39453.31
1.2,39271.64
1.1,38844.56
1.2,39579.33
1.0,39335.04
1.2,39411.48
1.0,39337.12
1.0,39441.77
1.1,39134.07
1.2,39839.75
1.2,39115.07
1.2,38946.42
1.0,38982.87
1.2,39702.71
1.2,39539.92
1.1,39007.45
1.2,39039.0
1.0,39171.79
1.1,39740.36
1.0,38995.79
1.1,38866.87
1.1,39381.79
1.2,39324.75
1.2,39286.43
1.1,39840.47
1.1,39639.28
1.1,39269.72
1.1,39263.84
1.1,39567.15
1.1,39221.6
1.0,39829.69
1.1,39712.62
1.1,39249.68
1.2,39504.17
1.0,38911.33
1.0,39119.65
1.1,39288.84
1.2,39533.61
1.2,39658.3
1.1,39145.97
1.1,39454.47
1.1,39042.35
1.2100000000000002,39343.0
1.3310000000000004,39343.0
1.2,46041.01
1.3,46191.6
1.3,45800.63
1.4,46486.84
1.2,46339.14
1.4,46275.53
1.3,45711.97
1.2,46444.09
1.2,45892.57
1.3,45787.29
1.2,46352.1
1.4,46564.44
1.3,46423.97
1.4,46100.13
1.2,46684.64
1.4,46439.11
1.3,46339.34
1.3,46123.57
1.2,45728.33
1.3,46248.79
1.2,46654.43
1.2,46143.05
1.2,46145.87
1.3,46132.16
1.3,45960.95
1.3,45741.36
1.2,46407.99
1.2,46398.46
1.3,45770.19
1.2,45856.11
1.2,46290.88
1.3,45742.38
1.4,46427.23
1.2,45841.25
1.3,46465.77
1.2,46528.46
1.3,46647.96
1.3,46513.54
1.3,45753.61
1.3,46006.07
1.3,46591.95
1.2,45872.34
1.3,45863.6
1.2,45820.44
1.3,46045.84
1.3,45941.2
1.4,46640.13
1.4,46204.27
1.3,46311.73
1.4,46388.73
1.2,46188.44
1.2,46588.39
1.3,46361.6
1.3,46702.36
1.2,46527.4
1.3,46562.79
1.3,46031.75
1.4,46209.7
1.3,46504.91
1.3,46361.18
1.4,46295.29
1.3,46467.43
1.2,46333.73
1.2,46049.29
1.4,46610.92
1.2,46378.04
1.2,46683.9
1.4,46437.75
1.2,46495.93
1.3,45841.45
1.4,46554.95
1.4,45887.58
1.2,46644.53
1.2,46117.49
1.3,46592.42
1.4,46599.6
1.2,46412.43
1.2,45977.51
1.3,46417.43
1.3,46220.56
1.4,46449.33
1.2,45838.8
1.3,45900.85
1.3,46594.11
1.3,46458.04
1.3,46672.48
1.2,45966.31
1.4,46095.36
1.2,46288.33
1.3,46651.73
1.4,45995.71
1.3,46180.27
1.3,46571.88
1.2,46669.44
1.4,46107.44
1.4,45879.59
1.4,46242.06
1.3,46251.24
1.4,45861.32
1.3,46645.91
1.3,46175.04
1.2,46175.36
1.3,46142.18
1.3,46667.97
1.3,46277.51
